method,path_depth,has_auth,status_code,response_ms,hour,is_admin_path,is_debug_path,is_error,bola_suspected,label_id,label_name
3,2,1,200,39.48,0,0,0,0,0,0,normal
2,4,1,204,17.414,3,0,0,0,0,0,normal
0,2,1,200,52.385,15,0,0,0,0,0,normal
0,1,1,200,55.628,1,0,0,0,0,0,normal
0,3,1,200,165.751,4,0,0,0,0,0,normal
1,4,1,200,82.43,0,0,0,0,0,0,normal
3,4,1,200,104.59,18,0,0,0,0,0,normal
0,3,0,400,111.368,13,0,0,1,0,5,sql_injection
1,2,1,200,269.375,7,0,0,0,0,0,normal
0,1,0,200,68.48,14,0,0,0,0,0,normal
1,2,1,200,2.453,8,0,0,0,0,0,normal
1,3,1,200,175.855,19,0,0,0,0,0,normal
3,4,1,200,30.761,20,0,0,0,0,0,normal
1,3,1,200,159.505,9,0,0,0,0,0,normal
0,4,1,200,59.217,15,0,0,0,0,0,normal
3,1,0,200,98.255,7,0,0,0,0,0,normal
0,2,0,404,7.122,3,0,1,0,0,4,debug_access
1,2,0,200,88.261,3,0,0,1,0,2,jwt_bypass
1,2,0,200,18.504,14,0,0,1,0,6,rate_abuse
1,1,0,400,438.859,11,0,0,1,0,5,sql_injection
0,2,0,404,3.49,12,0,1,0,0,4,debug_access
0,1,1,500,48.801,15,0,0,1,0,5,sql_injection
0,3,1,200,17.756,20,0,0,0,0,0,normal
1,1,1,200,41.964,18,0,0,0,0,0,normal
1,2,0,500,0.668,20,0,0,1,0,5,sql_injection
0,4,1,200,198.099,19,0,0,1,0,7,path_traversal
0,3,1,200,85.579,20,0,0,0,0,0,normal
0,2,1,403,19.785,20,1,0,1,0,3,admin_access
1,3,1,200,66.944,10,0,0,0,0,0,normal
0,1,1,200,8.071,22,0,0,0,0,0,normal
1,1,1,200,36.782,17,0,0,0,0,0,normal
2,1,0,422,1.247,19,0,0,1,0,0,normal
0,7,0,200,12.492,0,0,0,1,0,7,path_traversal
1,3,1,200,63.631,23,0,0,0,0,0,normal
1,3,1,422,41.814,2,0,0,1,0,0,normal
1,1,1,201,11.423,6,0,0,0,0,0,normal
1,2,1,200,137.224,18,0,0,0,0,0,normal
1,3,0,400,336.967,2,0,0,1,0,5,sql_injection
0,1,1,200,53.825,23,0,0,0,0,0,normal
0,2,1,200,3.328,23,0,0,0,1,1,bola
0,3,0,200,135.535,12,0,0,0,0,0,normal
0,4,1,200,180.612,14,0,0,0,0,0,normal
0,3,1,403,48.404,7,1,0,1,0,3,admin_access
1,2,0,429,28.586,9,0,0,1,0,6,rate_abuse
2,4,1,200,145.978,14,0,0,0,0,0,normal
0,3,1,401,43.97,6,1,0,1,0,3,admin_access
0,3,1,200,23.603,3,0,0,0,0,0,normal
0,2,1,200,3.06,7,0,0,0,0,0,normal
0,2,0,200,0.359,5,0,1,0,0,4,debug_access
1,3,1,404,6.494,6,0,0,1,0,0,normal
0,3,1,401,63.689,4,0,0,1,0,0,normal
0,2,1,403,8.763,9,1,0,1,0,3,admin_access
1,2,0,401,36.986,9,0,0,1,0,2,jwt_bypass
1,3,1,200,31.188,7,0,0,0,0,0,normal
1,3,1,400,77.586,21,0,0,1,0,5,sql_injection
1,2,1,200,61.427,14,0,0,1,0,5,sql_injection
0,2,1,401,136.203,21,1,0,1,0,3,admin_access
0,2,0,404,62.482,15,0,1,0,0,4,debug_access
1,2,1,200,55.619,20,0,0,1,0,5,sql_injection
0,3,0,200,30.278,13,0,0,0,0,0,normal
0,2,0,200,72.1,4,0,1,0,0,4,debug_access
0,4,1,200,17.152,22,0,0,0,0,0,normal
1,2,0,200,17.898,18,0,0,1,0,6,rate_abuse
1,2,0,429,35.816,23,0,0,1,0,6,rate_abuse
0,2,0,200,191.505,17,0,1,0,0,4,debug_access
0,2,0,200,31.595,17,0,1,0,0,4,debug_access
1,1,1,200,91.543,21,0,0,0,0,0,normal
1,2,0,200,173.836,3,0,0,0,0,0,normal
0,2,0,404,4.945,17,0,0,1,0,0,normal
1,2,1,200,18.076,1,0,0,0,0,0,normal
1,1,1,200,38.624,6,0,0,0,0,0,normal
0,2,1,200,81.761,18,0,0,0,1,1,bola
2,3,1,200,8.715,22,0,0,0,0,0,normal
2,1,1,200,47.927,1,0,0,0,0,0,normal
0,1,1,200,194.17,0,0,0,0,0,0,normal
2,1,1,404,107.907,1,0,0,1,0,0,normal
1,2,0,429,13.095,22,0,0,1,0,6,rate_abuse
0,3,1,200,3.686,9,0,0,0,0,0,normal
3,3,1,200,46.988,3,0,0,0,0,0,normal
1,2,0,429,25.748,1,0,0,1,0,6,rate_abuse
0,1,1,422,105.761,23,0,0,1,0,0,normal
1,2,0,200,68.16,11,0,0,1,0,2,jwt_bypass
0,4,1,422,4.739,22,0,0,1,0,0,normal
0,8,0,404,88.808,6,0,0,1,0,7,path_traversal
1,1,1,201,106.378,12,0,0,0,0,0,normal
1,2,0,401,16.085,17,0,0,1,0,6,rate_abuse
1,1,1,500,157.598,6,0,0,1,0,5,sql_injection
1,1,1,204,94.743,1,0,0,0,0,0,normal
0,4,1,401,36.654,18,0,0,1,0,0,normal
0,4,1,200,163.614,22,0,0,1,0,7,path_traversal
0,3,1,200,92.231,11,0,0,0,0,0,normal
0,1,1,200,26.458,13,0,0,0,0,0,normal
0,1,0,200,49.037,3,0,0,0,0,0,normal
1,3,1,201,6.135,19,0,0,0,0,0,normal
1,2,0,429,26.283,22,0,0,1,0,6,rate_abuse
1,3,1,200,31.916,15,0,0,0,0,0,normal
0,3,1,401,204.149,23,1,0,1,0,3,admin_access
2,4,1,200,77.161,17,0,0,0,0,0,normal
0,3,1,403,40.671,22,0,0,0,1,1,bola
1,2,0,200,119.331,13,0,0,1,0,2,jwt_bypass
1,2,0,429,16.159,10,0,0,1,0,6,rate_abuse
2,1,1,200,22.057,1,0,0,0,0,0,normal
1,3,1,200,89.538,19,0,0,0,0,0,normal
1,4,1,401,25.924,14,0,0,1,0,0,normal
0,2,1,200,27.297,3,0,0,0,0,0,normal
0,2,0,404,90.283,6,0,1,0,0,4,debug_access
0,4,1,400,7.752,8,0,0,1,0,0,normal
1,1,1,400,123.395,6,0,0,1,0,0,normal
0,2,0,200,4.488,5,0,0,0,0,0,normal
1,2,0,429,27.924,14,0,0,1,0,6,rate_abuse
1,2,0,200,9.145,9,0,0,1,0,6,rate_abuse
0,2,0,200,171.554,16,0,0,0,0,0,normal
0,1,0,200,186.198,14,0,0,0,0,0,normal
1,2,0,200,71.36,14,0,0,1,0,2,jwt_bypass
0,3,1,403,2.421,12,0,0,0,1,1,bola
0,2,0,200,153.533,13,0,0,0,0,0,normal
0,2,0,500,75.778,19,0,0,1,0,5,sql_injection
0,6,0,400,34.738,10,0,0,1,0,7,path_traversal
0,1,1,500,350.313,20,0,0,1,0,5,sql_injection
0,2,1,200,64.079,23,0,0,0,1,1,bola
1,2,1,500,35.072,20,0,0,1,0,5,sql_injection
0,4,1,200,20.967,0,0,0,0,0,0,normal
0,2,1,201,20.743,21,0,0,0,0,0,normal
0,6,1,200,114.48,9,0,0,1,0,7,path_traversal
0,1,1,200,0.839,13,0,0,0,0,0,normal
2,4,1,200,76.906,4,0,0,0,0,0,normal
1,4,0,200,341.621,6,0,0,0,0,0,normal
1,2,0,200,35.227,20,0,0,1,0,2,jwt_bypass
1,2,0,401,18.176,1,0,0,1,0,6,rate_abuse
3,2,1,201,53.787,23,0,0,0,0,0,normal
0,2,1,401,193.076,3,1,0,1,0,3,admin_access
0,1,1,200,68.85,23,0,0,0,0,0,normal
0,3,1,400,28.495,16,0,0,1,0,0,normal
1,1,1,204,86.318,13,0,0,0,0,0,normal
1,2,1,200,44.04,6,0,0,0,0,0,normal
1,2,0,429,11.044,1,0,0,1,0,6,rate_abuse
0,2,1,200,61.582,3,0,0,0,0,0,normal
2,3,1,200,38.366,13,0,0,0,0,0,normal
0,2,1,401,58.106,15,1,0,1,0,3,admin_access
0,1,1,200,82.656,10,0,0,0,0,0,normal
0,3,1,200,45.001,19,0,0,0,0,0,normal
1,2,0,200,87.942,22,0,0,1,0,2,jwt_bypass
0,2,1,200,37.14,17,0,0,0,0,0,normal
1,2,0,404,275.595,0,0,0,1,0,0,normal
0,3,0,401,9.774,5,1,0,1,0,3,admin_access
0,2,0,200,99.248,22,0,1,0,0,4,debug_access
0,1,1,200,117.308,21,0,0,0,0,0,normal
0,4,1,200,0.861,14,0,0,0,0,0,normal
0,2,1,403,10.203,11,0,0,0,1,1,bola
0,1,0,200,7.462,6,0,0,0,0,0,normal
1,2,0,429,16.431,7,0,0,1,0,6,rate_abuse
1,1,1,200,38.542,19,0,0,0,0,0,normal
0,3,0,401,28.427,5,1,0,1,0,3,admin_access
1,4,1,401,61.611,0,0,0,1,0,0,normal
0,2,0,200,85.614,20,0,1,0,0,4,debug_access
0,3,0,201,199.049,17,0,0,0,0,0,normal
0,5,1,400,234.051,3,0,0,1,0,7,path_traversal
1,4,1,200,5.35,12,0,0,0,0,0,normal
0,2,0,403,28.763,8,1,0,1,0,3,admin_access
1,2,0,200,24.472,8,0,0,1,0,6,rate_abuse
0,1,1,200,55.713,1,0,0,0,0,0,normal
1,4,1,200,11.729,22,0,0,0,0,0,normal
0,7,1,404,94.74,14,0,0,1,0,7,path_traversal
2,2,1,200,182.033,5,0,0,0,0,0,normal
0,3,1,200,12.241,21,0,0,0,0,0,normal
0,4,1,200,35.119,6,0,0,0,0,0,normal
0,3,1,200,25.902,3,0,0,0,1,1,bola
0,2,0,200,15.896,16,0,0,0,0,0,normal
1,3,0,401,66.081,20,0,0,1,0,0,normal
0,2,1,400,34.385,13,0,0,1,0,0,normal
1,2,0,401,35.637,5,0,0,1,0,6,rate_abuse
1,2,0,429,38.034,1,0,0,1,0,6,rate_abuse
1,1,0,200,32.67,9,0,0,0,0,0,normal
1,2,0,429,12.048,20,0,0,1,0,6,rate_abuse
0,3,1,403,230.652,11,0,0,0,1,1,bola
0,1,1,400,57.719,14,0,0,1,0,0,normal
0,1,0,200,344.425,13,0,0,0,0,0,normal
3,2,0,200,250.8,20,0,0,0,0,0,normal
2,2,0,200,20.306,11,0,0,0,0,0,normal
0,7,0,404,107.773,11,0,0,1,0,7,path_traversal
2,2,1,200,37.811,9,0,0,0,0,0,normal
2,2,1,200,16.55,12,0,0,0,0,0,normal
0,2,0,401,10.494,23,1,0,1,0,3,admin_access
1,1,1,200,16.482,23,0,0,0,0,0,normal
1,1,1,200,167.05,20,0,0,1,0,5,sql_injection
1,2,0,400,98.561,4,0,0,1,0,5,sql_injection
0,2,0,200,116.727,14,0,1,0,0,4,debug_access
0,4,0,401,8.04,23,0,0,1,0,0,normal
2,2,1,200,31.347,4,0,0,0,0,0,normal
1,2,1,500,268.645,8,0,0,1,0,5,sql_injection
0,3,1,200,25.082,9,0,0,0,0,0,normal
0,3,1,201,7.509,23,0,0,0,0,0,normal
2,2,1,200,42.994,8,0,0,0,0,0,normal
0,4,0,200,257.652,18,0,0,0,0,0,normal
0,3,1,200,398.545,3,0,0,0,0,0,normal
0,3,1,200,15.004,0,0,0,0,0,0,normal
1,4,1,200,49.467,23,0,0,0,0,0,normal
0,3,1,200,50.1,2,0,0,0,1,1,bola
2,3,1,200,108.327,22,0,0,0,0,0,normal
0,3,1,401,28.532,1,1,0,1,0,3,admin_access
1,2,1,401,190.927,13,0,0,1,0,0,normal
0,3,0,204,246.798,18,0,0,0,0,0,normal
1,2,1,200,98.474,8,0,0,0,0,0,normal
0,4,0,200,32.143,6,0,0,0,0,0,normal
1,2,0,200,14.086,8,0,0,1,0,6,rate_abuse
0,2,0,403,25.503,4,1,0,1,0,3,admin_access
2,3,1,200,281.272,17,0,0,0,0,0,normal
0,1,1,200,34.156,7,0,0,0,0,0,normal
1,2,0,200,119.519,19,0,0,1,0,2,jwt_bypass
0,4,1,200,59.371,23,0,0,0,0,0,normal
0,2,1,200,15.629,16,0,0,0,1,1,bola
1,2,0,401,52.524,10,0,0,1,0,2,jwt_bypass
1,2,0,429,10.226,13,0,0,1,0,6,rate_abuse
0,3,1,201,210.6,1,0,0,0,0,0,normal
0,3,1,204,82.921,13,0,0,0,0,0,normal
1,2,0,401,10.983,0,0,0,1,0,2,jwt_bypass
2,4,1,200,6.007,16,0,0,0,0,0,normal
0,3,0,403,79.889,16,1,0,1,0,3,admin_access
1,2,0,200,165.085,9,0,0,0,0,0,normal
2,2,0,200,60.786,9,0,0,0,0,0,normal
2,3,1,200,43.35,11,0,0,0,0,0,normal
0,2,1,401,8.855,20,1,0,1,0,3,admin_access
0,3,0,400,16.874,15,0,0,1,0,5,sql_injection
0,2,1,200,20.899,15,0,0,0,0,0,normal
0,1,1,200,49.275,7,0,0,0,0,0,normal
1,1,1,400,28.826,12,0,0,1,0,0,normal
1,3,0,500,24.15,3,0,0,1,0,5,sql_injection
2,3,1,200,36.143,15,0,0,0,0,0,normal
1,2,0,401,5.369,23,0,0,1,0,6,rate_abuse
0,2,1,422,4.869,12,0,0,1,0,0,normal
3,3,1,200,4.864,12,0,0,0,0,0,normal
1,2,0,401,37.88,10,0,0,1,0,2,jwt_bypass
0,3,1,200,229.128,4,0,0,0,1,1,bola
0,8,0,404,18.131,7,0,0,1,0,7,path_traversal
0,3,0,201,74.38,17,0,0,0,0,0,normal
0,4,1,200,102.639,21,0,0,0,0,0,normal
1,4,1,200,16.304,11,0,0,0,0,0,normal
0,2,0,200,88.522,1,0,1,0,0,4,debug_access
0,3,1,200,2.402,11,0,0,0,0,0,normal
0,3,1,200,75.813,2,0,0,0,1,1,bola
0,2,1,400,24.857,16,0,0,1,0,0,normal
0,2,0,200,17.963,12,0,0,1,0,5,sql_injection
1,2,0,200,114.991,16,0,0,1,0,2,jwt_bypass
0,3,1,201,79.692,18,0,0,0,0,0,normal
0,1,1,200,72.523,17,0,0,0,0,0,normal
1,2,0,401,39.737,13,0,0,1,0,6,rate_abuse
1,1,1,200,41.715,19,0,0,0,0,0,normal
0,6,0,404,54.492,9,0,0,1,0,7,path_traversal
1,3,1,201,159.734,12,0,0,0,0,0,normal
0,4,1,200,106.98,20,0,0,0,0,0,normal
3,4,1,200,0.742,14,0,0,0,0,0,normal
1,2,0,200,42.17,8,0,0,1,0,2,jwt_bypass
0,2,1,200,7.122,17,0,0,0,0,0,normal
0,1,1,200,36.417,22,0,0,0,0,0,normal
1,2,0,429,38.872,18,0,0,1,0,6,rate_abuse
0,2,1,200,53.893,15,0,0,0,0,0,normal
2,1,1,200,9.882,21,0,0,0,0,0,normal
0,2,0,401,256.867,1,1,0,1,0,3,admin_access
0,3,1,204,195.335,6,0,0,0,0,0,normal
0,1,0,200,99.223,5,0,0,1,0,5,sql_injection
0,2,1,403,87.193,9,0,0,0,1,1,bola
4,1,1,204,41.418,23,0,0,0,0,0,normal
2,3,1,204,61.803,9,0,0,0,0,0,normal
0,5,0,200,39.75,19,0,0,1,0,7,path_traversal
0,4,1,200,184.961,17,0,0,0,0,0,normal
0,4,1,404,43.694,20,0,0,1,0,7,path_traversal
0,4,1,200,215.302,19,0,0,0,0,0,normal
0,2,1,200,41.409,20,0,0,0,0,0,normal
1,3,1,200,63.991,9,0,0,0,0,0,normal
1,4,1,200,15.844,6,0,0,0,0,0,normal
1,4,0,200,68.589,19,0,0,0,0,0,normal
3,3,0,200,30.825,9,0,0,0,0,0,normal
1,4,0,404,93.951,3,0,0,1,0,0,normal
0,2,1,200,60.504,3,0,0,0,1,1,bola
2,4,1,200,21.703,17,0,0,0,0,0,normal
0,2,1,200,216.477,3,0,0,0,0,0,normal
0,2,1,400,142.727,1,0,0,1,0,0,normal
3,2,1,200,40.831,11,0,0,0,0,0,normal
0,2,1,200,71.55,10,0,0,0,0,0,normal
0,1,1,422,41.24,16,0,0,1,0,0,normal
2,4,1,200,46.903,6,0,0,0,0,0,normal
2,3,1,200,124.821,12,0,0,0,0,0,normal
0,2,0,401,22.272,23,1,0,1,0,3,admin_access
0,2,1,200,77.525,22,0,0,0,0,0,normal
0,4,1,200,35.048,20,0,0,0,0,0,normal
1,2,0,401,8.707,20,0,0,1,0,6,rate_abuse
0,2,1,401,141.44,22,1,0,1,0,3,admin_access
0,1,1,200,24.059,4,0,0,0,0,0,normal
0,3,1,200,47.929,3,0,0,0,0,0,normal
1,3,1,200,6.862,15,0,0,0,0,0,normal
0,5,1,404,45.267,22,0,0,1,0,7,path_traversal
1,1,1,200,87.287,3,0,0,0,0,0,normal
1,2,0,401,44.902,20,0,0,1,0,2,jwt_bypass
0,3,1,200,77.895,9,0,0,0,1,1,bola
0,2,1,401,106.339,5,1,0,1,0,3,admin_access
0,1,1,400,81.071,19,0,0,1,0,0,normal
0,4,1,404,38.507,21,0,0,1,0,7,path_traversal
0,3,1,200,63.21,1,0,0,0,0,0,normal
1,1,1,200,191.97,11,0,0,1,0,5,sql_injection
1,2,0,401,42.521,17,0,0,1,0,2,jwt_bypass
3,4,0,400,25.104,3,0,0,1,0,0,normal
0,2,0,401,18.206,6,1,0,1,0,3,admin_access
0,2,0,200,42.52,4,0,1,0,0,4,debug_access
1,2,0,401,12.236,16,0,0,1,0,6,rate_abuse
0,3,1,200,56.128,18,0,0,0,1,1,bola
0,4,1,200,139.579,7,0,0,0,0,0,normal
1,2,0,200,49.275,14,0,0,0,0,0,normal
0,2,1,200,79.887,4,1,0,1,0,3,admin_access
1,4,1,404,37.046,19,0,0,1,0,0,normal
0,7,0,400,60.426,8,0,0,1,0,7,path_traversal
1,2,0,401,23.215,20,0,0,1,0,2,jwt_bypass
0,2,1,200,133.757,4,0,0,0,1,1,bola
0,1,1,200,191.116,3,0,0,0,0,0,normal
0,1,1,200,205.707,14,0,0,0,0,0,normal
0,2,1,401,192.279,8,0,0,1,0,0,normal
2,2,1,422,51.849,23,0,0,1,0,0,normal
0,4,1,200,35.083,16,0,0,0,0,0,normal
1,4,1,200,53.502,11,0,0,0,0,0,normal
0,3,0,500,52.278,18,0,0,1,0,5,sql_injection
0,3,1,200,137.896,18,0,0,0,0,0,normal
0,3,1,204,5.462,1,0,0,0,0,0,normal
2,2,0,200,17.529,17,0,0,0,0,0,normal
0,2,1,403,84.259,21,0,0,0,1,1,bola
1,2,0,200,104.902,12,0,0,1,0,2,jwt_bypass
0,1,0,200,64.751,4,0,0,0,0,0,normal
2,3,1,200,29.67,12,0,0,0,0,0,normal
4,4,1,401,33.406,7,0,0,1,0,0,normal
0,3,1,403,56.197,1,0,0,0,1,1,bola
0,2,1,200,83.248,12,0,0,0,0,0,normal
1,2,0,401,15.536,14,0,0,1,0,6,rate_abuse
1,3,1,200,64.45,6,0,0,0,0,0,normal
0,2,0,404,29.193,7,0,1,0,0,4,debug_access
0,5,1,404,59.44,14,0,0,1,0,7,path_traversal
0,1,1,204,148.054,11,0,0,0,0,0,normal
0,3,1,404,158.778,21,0,0,1,0,0,normal
0,3,1,200,70.119,11,0,0,0,0,0,normal
0,4,1,200,74.776,14,0,0,0,0,0,normal
1,2,0,200,33.277,16,0,0,1,0,6,rate_abuse
0,3,1,201,67.72,1,0,0,0,0,0,normal
1,2,0,200,8.804,20,0,0,1,0,6,rate_abuse
1,1,1,200,86.094,13,0,0,0,0,0,normal
0,2,0,404,0.289,21,0,1,0,0,4,debug_access
1,1,1,200,246.064,3,0,0,0,0,0,normal
1,3,1,400,108.41,23,0,0,1,0,0,normal
1,4,1,200,69.189,8,0,0,0,0,0,normal
1,3,1,500,63.163,14,0,0,1,0,5,sql_injection
0,2,0,200,18.026,4,0,0,0,0,0,normal
0,2,0,404,26.789,2,0,1,0,0,4,debug_access
1,3,1,200,86.614,5,0,0,0,0,0,normal
1,3,1,422,123.939,20,0,0,1,0,0,normal
4,3,0,200,24.94,21,0,0,0,0,0,normal
0,1,1,200,171.728,2,0,0,0,0,0,normal
1,2,0,200,14.188,12,0,0,1,0,6,rate_abuse
3,3,1,200,28.728,10,0,0,0,0,0,normal
0,2,0,200,81.574,12,0,1,0,0,4,debug_access
0,3,0,200,209.728,15,1,0,1,0,3,admin_access
0,3,1,403,97.527,5,0,0,0,1,1,bola
0,1,1,400,129.78,3,0,0,1,0,0,normal
3,3,1,200,4.873,5,0,0,0,0,0,normal
4,1,1,200,119.167,11,0,0,0,0,0,normal
0,4,1,200,20.67,18,0,0,0,0,0,normal
2,1,1,200,26.872,0,0,0,0,0,0,normal
1,2,0,401,113.213,16,0,0,1,0,2,jwt_bypass
0,4,1,200,88.145,23,0,0,0,0,0,normal
2,1,1,204,93.962,20,0,0,0,0,0,normal
1,2,0,403,67.032,10,0,0,1,0,2,jwt_bypass
0,2,1,404,39.281,15,0,0,1,0,0,normal
1,2,0,200,13.402,0,0,0,1,0,6,rate_abuse
1,2,0,403,14.631,3,0,0,1,0,2,jwt_bypass
2,3,1,200,169.941,9,0,0,0,0,0,normal
1,4,1,200,15.795,1,0,0,0,0,0,normal
0,3,1,200,111.662,17,0,0,0,1,1,bola
0,2,1,403,229.07,14,0,0,0,1,1,bola
2,3,1,200,252.677,8,0,0,0,0,0,normal
3,3,1,200,278.243,10,0,0,0,0,0,normal
0,4,1,200,20.855,9,0,0,0,0,0,normal
4,4,1,201,16.888,7,0,0,0,0,0,normal
0,3,0,200,124.073,7,0,0,0,0,0,normal
2,1,1,200,15.385,18,0,0,0,0,0,normal
3,1,1,200,389.616,0,0,0,0,0,0,normal
3,2,0,200,56.402,12,0,0,0,0,0,normal
1,2,0,403,73.852,19,0,0,1,0,2,jwt_bypass
0,3,0,200,29.765,9,0,0,1,0,5,sql_injection
1,1,0,200,11.318,1,0,0,0,0,0,normal
1,1,1,200,44.267,3,0,0,0,0,0,normal
0,3,0,403,134.536,13,1,0,1,0,3,admin_access
0,3,1,200,102.226,22,0,0,0,1,1,bola
2,4,1,204,5.066,4,0,0,0,0,0,normal
0,2,1,201,74.6,18,0,0,0,0,0,normal
1,4,0,200,97.769,12,0,0,0,0,0,normal
0,1,1,400,15.861,15,0,0,1,0,5,sql_injection
0,3,1,422,155.67,6,0,0,1,0,0,normal
0,4,1,200,167.008,8,0,0,0,0,0,normal
0,2,0,400,66.23,6,0,0,1,0,5,sql_injection
1,2,0,200,85.483,9,0,0,1,0,2,jwt_bypass
0,5,1,200,23.25,4,0,0,1,0,7,path_traversal
0,3,1,400,6.771,16,0,0,1,0,0,normal
2,2,1,422,67.992,9,0,0,1,0,0,normal
2,2,1,200,21.478,9,0,0,0,0,0,normal
0,4,1,200,5.663,4,0,0,0,0,0,normal
0,3,0,200,174.948,5,1,0,1,0,3,admin_access
0,4,0,204,43.102,18,0,0,0,0,0,normal
0,2,0,404,114.851,9,0,1,0,0,4,debug_access
1,2,0,401,6.635,11,0,0,1,0,6,rate_abuse
3,1,1,200,39.244,7,0,0,0,0,0,normal
0,3,1,403,132.608,5,1,0,1,0,3,admin_access
0,2,0,200,89.575,2,0,1,0,0,4,debug_access
0,2,1,403,53.913,15,0,0,0,1,1,bola
0,1,1,200,0.968,23,0,0,0,0,0,normal
0,2,0,200,11.568,12,0,1,0,0,4,debug_access
0,2,0,200,40.011,13,0,0,0,0,0,normal
0,2,1,200,54.379,14,0,0,0,0,0,normal
3,1,1,204,155.485,23,0,0,0,0,0,normal
1,4,1,200,93.499,3,0,0,0,0,0,normal
0,1,1,200,27.785,14,0,0,0,0,0,normal
0,4,1,200,35.215,10,0,0,0,0,0,normal
0,2,0,200,34.719,9,0,1,0,0,4,debug_access
0,4,1,200,265.134,16,0,0,0,0,0,normal
0,7,1,404,14.735,11,0,0,1,0,7,path_traversal
0,2,0,404,53.574,22,0,1,0,0,4,debug_access
3,4,1,201,22.957,2,0,0,0,0,0,normal
0,2,0,422,149.128,7,0,0,1,0,0,normal
0,2,1,200,63.896,4,0,0,0,0,0,normal
1,2,0,429,24.467,18,0,0,1,0,6,rate_abuse
0,3,1,200,19.28,6,0,0,0,1,1,bola
1,3,1,200,390.057,1,0,0,0,0,0,normal
0,2,0,403,55.367,9,1,0,1,0,3,admin_access
1,1,1,200,4.301,14,0,0,0,0,0,normal
